id,url_id,user_id,event_type,timestamp,details
1690,1690,255,created,2025-04-09 22:31:47,"{""short_code"":""sUsu56"",""original_url"":""https://acme.dev/jade/kernel/1690""}"
1691,1691,344,created,2025-07-10 17:38:42,"{""short_code"":""7GQkXT"",""original_url"":""https://acme.dev/calm/engine/1691""}"
1692,1692,34,created,2026-01-10 22:15:13,"{""short_code"":""S4I7lD"",""original_url"":""https://hackstack.io/clear/anchor/1692""}"
1693,1693,193,created,2025-01-27 06:24:08,"{""short_code"":""cWCqKm"",""original_url"":""https://example.com/proud/anchor/1693""}"
1694,1694,358,created,2026-01-24 12:48:06,"{""short_code"":""9XBA7n"",""original_url"":""https://seeded.app/dawn/zenith/1694""}"
1695,1695,271,created,2026-01-21 06:22:45,"{""short_code"":""cBVaGx"",""original_url"":""https://relay.cloud/amber/engine/1695""}"
1696,1696,291,created,2026-02-17 01:05:10,"{""short_code"":""ndtEnE"",""original_url"":""https://example.com/brisk/uplink/1696""}"
1697,1697,281,created,2025-08-05 16:22:03,"{""short_code"":""pWJSpt"",""original_url"":""https://acme.dev/clear/anchor/1697""}"
1698,1698,282,created,2025-05-21 00:15:37,"{""short_code"":""jlrYWb"",""original_url"":""https://seeded.app/amber/harvest/1698""}"
1699,1699,178,created,2025-01-07 21:03:57,"{""short_code"":""S5Ef6q"",""original_url"":""https://opswise.net/gold/river/1699""}"
1700,1700,139,created,2025-09-05 11:51:42,"{""short_code"":""nmi8dl"",""original_url"":""https://opswise.net/proud/field/1700""}"
1701,1701,214,created,2026-02-16 08:14:40,"{""short_code"":""tKwA4J"",""original_url"":""https://example.com/ember/window/1701""}"
1702,1702,125,created,2025-05-06 01:28:00,"{""short_code"":""CcQ0ce"",""original_url"":""https://seeded.app/vivid/field/1702""}"
1703,1703,290,created,2025-07-16 18:54:44,"{""short_code"":""ltQPGO"",""original_url"":""https://opswise.net/brisk/island/1703""}"
1704,1704,303,created,2025-07-03 20:00:41,"{""short_code"":""rmaCjN"",""original_url"":""https://hackstack.io/gold/valley/1704""}"
1705,1705,339,created,2025-10-09 16:02:07,"{""short_code"":""6iiBM4"",""original_url"":""https://seeded.app/cobalt/window/1705""}"
1706,1706,160,created,2025-01-10 17:28:18,"{""short_code"":""w1Dgjp"",""original_url"":""https://opswise.net/ember/beacon/1706""}"
1707,1707,333,created,2025-07-17 01:42:03,"{""short_code"":""Kq5YET"",""original_url"":""https://seeded.app/silver/journey/1707""}"
1708,1708,227,created,2025-10-02 06:10:51,"{""short_code"":""slrkMN"",""original_url"":""https://hackstack.io/urban/field/1708""}"
1709,1709,186,created,2025-08-07 23:00:57,"{""short_code"":""xcZUq9"",""original_url"":""https://relay.cloud/amber/valley/1709""}"
1710,1710,306,created,2025-07-26 14:12:42,"{""short_code"":""mTQ7Ve"",""original_url"":""https://seeded.app/calm/network/1710""}"
1711,1711,186,created,2025-11-17 18:48:13,"{""short_code"":""j58Uy3"",""original_url"":""https://opswise.net/calm/delta/1711""}"
1712,1712,98,created,2025-07-14 12:37:53,"{""short_code"":""vsYIEe"",""original_url"":""https://acme.dev/warm/canyon/1712""}"
1713,1713,278,created,2025-07-15 11:32:45,"{""short_code"":""xGnQoM"",""original_url"":""https://acme.dev/gold/canyon/1713""}"
1714,1714,276,created,2025-07-28 19:41:40,"{""short_code"":""1GtMwj"",""original_url"":""https://example.com/amber/pioneer/1714""}"
1715,1715,84,created,2026-01-23 18:57:36,"{""short_code"":""rFK6cM"",""original_url"":""https://seeded.app/ivory/anchor/1715""}"
1716,1716,289,created,2025-02-20 09:14:07,"{""short_code"":""eQZ10V"",""original_url"":""https://example.com/lively/field/1716""}"
1717,1717,339,created,2025-03-22 12:02:23,"{""short_code"":""tst4zD"",""original_url"":""https://hackstack.io/ivory/delta/1717""}"
1718,1718,47,created,2025-11-19 19:05:33,"{""short_code"":""ZIXuZw"",""original_url"":""https://opswise.net/vivid/engine/1718""}"
1719,1719,221,created,2026-02-17 08:11:22,"{""short_code"":""vU8N4B"",""original_url"":""https://hackstack.io/ivory/yard/1719""}"
1720,1720,371,created,2025-02-11 10:32:29,"{""short_code"":""VUR0Cq"",""original_url"":""https://example.com/navy/signal/1720""}"
1721,1721,308,created,2025-03-09 05:05:05,"{""short_code"":""ruoAtj"",""original_url"":""https://hackstack.io/mellow/garden/1721""}"
1722,1722,252,created,2025-11-20 15:03:48,"{""short_code"":""LOVove"",""original_url"":""https://acme.dev/ivory/journey/1722""}"
1723,1723,199,created,2025-01-05 16:50:51,"{""short_code"":""gdbbp6"",""original_url"":""https://acme.dev/calm/anchor/1723""}"
1724,1724,88,created,2025-05-30 13:31:28,"{""short_code"":""EjnEHW"",""original_url"":""https://hackstack.io/rapid/network/1724""}"
1725,1725,62,created,2025-05-26 03:15:56,"{""short_code"":""7tu1mi"",""original_url"":""https://seeded.app/brisk/beacon/1725""}"
1726,1726,280,created,2025-03-09 21:12:55,"{""short_code"":""IDJzWh"",""original_url"":""https://hackstack.io/ember/yard/1726""}"
1727,1727,166,created,2025-09-03 02:58:02,"{""short_code"":""TkC1Qo"",""original_url"":""https://relay.cloud/lively/window/1727""}"
1728,1728,223,created,2025-04-13 14:39:04,"{""short_code"":""YD2jnC"",""original_url"":""https://example.com/brisk/harvest/1728""}"
1729,1729,217,created,2025-11-08 11:16:23,"{""short_code"":""5t3Qrd"",""original_url"":""https://seeded.app/mellow/network/1729""}"
1730,1730,16,created,2025-03-11 12:36:08,"{""short_code"":""nph9AV"",""original_url"":""https://opswise.net/jade/zenith/1730""}"
1731,1731,227,created,2026-01-31 08:47:46,"{""short_code"":""9uT8bp"",""original_url"":""https://hackstack.io/ember/trail/1731""}"
1732,1732,122,created,2025-10-06 16:41:17,"{""short_code"":""C72ZUW"",""original_url"":""https://acme.dev/opal/trail/1732""}"
1733,1733,271,created,2025-04-24 17:30:13,"{""short_code"":""TBrmWK"",""original_url"":""https://acme.dev/amber/engine/1733""}"
1734,1734,186,created,2025-12-22 16:02:26,"{""short_code"":""nISbof"",""original_url"":""https://opswise.net/harbor/quartz/1734""}"
1735,1735,317,created,2025-03-17 17:54:19,"{""short_code"":""vOJJC9"",""original_url"":""https://acme.dev/harbor/island/1735""}"
1736,1736,264,created,2025-06-11 12:51:31,"{""short_code"":""pEyoV4"",""original_url"":""https://acme.dev/amber/anchor/1736""}"
1737,1737,307,created,2025-09-12 16:49:36,"{""short_code"":""Feerhj"",""original_url"":""https://opswise.net/calm/orbit/1737""}"
1738,1738,385,created,2025-06-27 23:00:53,"{""short_code"":""1Xi2WN"",""original_url"":""https://example.com/rapid/orbit/1738""}"
1739,1739,316,created,2025-07-19 13:22:42,"{""short_code"":""BoFwFK"",""original_url"":""https://hackstack.io/brisk/beacon/1739""}"
1740,1740,49,created,2025-01-28 11:15:10,"{""short_code"":""IGKhGj"",""original_url"":""https://opswise.net/amber/anchor/1740""}"
1741,1741,263,created,2025-10-02 22:41:42,"{""short_code"":""k5OFIg"",""original_url"":""https://relay.cloud/keen/journey/1741""}"
1742,1742,77,created,2025-10-30 16:58:45,"{""short_code"":""phm8r9"",""original_url"":""https://opswise.net/urban/kernel/1742""}"
1743,1743,55,created,2025-07-10 20:48:02,"{""short_code"":""07BqNc"",""original_url"":""https://hackstack.io/ember/window/1743""}"
1744,1744,350,created,2025-01-21 02:02:24,"{""short_code"":""mxcWHg"",""original_url"":""https://relay.cloud/amber/beacon/1744""}"
1745,1745,44,created,2025-05-16 09:27:31,"{""short_code"":""cRSmq1"",""original_url"":""https://hackstack.io/rapid/journey/1745""}"
1746,1746,30,created,2025-12-01 10:14:05,"{""short_code"":""4OotR6"",""original_url"":""https://hackstack.io/forest/island/1746""}"
1747,1747,285,created,2025-09-02 07:48:24,"{""short_code"":""uIAsYS"",""original_url"":""https://relay.cloud/silver/signal/1747""}"
1748,1748,155,created,2025-08-28 20:33:25,"{""short_code"":""bi2SUc"",""original_url"":""https://relay.cloud/navy/engine/1748""}"
1749,1749,35,created,2025-01-05 02:14:25,"{""short_code"":""HG35a3"",""original_url"":""https://example.com/mellow/uplink/1749""}"
1750,1750,146,created,2025-10-22 22:00:34,"{""short_code"":""bAZ6pD"",""original_url"":""https://acme.dev/harbor/zenith/1750""}"
1751,1751,187,created,2025-10-20 15:07:05,"{""short_code"":""xxRDKi"",""original_url"":""https://relay.cloud/ember/canyon/1751""}"
1752,1752,360,created,2025-02-21 18:59:13,"{""short_code"":""jH06Ap"",""original_url"":""https://acme.dev/young/trail/1752""}"
1753,1753,156,created,2025-05-07 00:53:56,"{""short_code"":""H3VXwO"",""original_url"":""https://relay.cloud/tidy/quartz/1753""}"
1754,1754,24,created,2025-10-31 07:51:53,"{""short_code"":""LSW1ta"",""original_url"":""https://relay.cloud/cobalt/meadow/1754""}"
1755,1755,317,created,2025-11-23 03:23:15,"{""short_code"":""CyPLkB"",""original_url"":""https://example.com/ember/delta/1755""}"
1756,1756,399,created,2025-09-21 21:58:09,"{""short_code"":""0WVKB5"",""original_url"":""https://acme.dev/young/orbit/1756""}"
1757,1757,307,created,2025-05-26 09:12:14,"{""short_code"":""I273Of"",""original_url"":""https://opswise.net/tidy/garden/1757""}"
1758,1758,11,created,2025-01-17 00:44:29,"{""short_code"":""LqsP1b"",""original_url"":""https://example.com/cobalt/island/1758""}"
1759,1759,48,created,2025-05-27 14:29:24,"{""short_code"":""5qCszf"",""original_url"":""https://opswise.net/ivory/network/1759""}"
1760,1760,58,created,2025-11-16 07:40:42,"{""short_code"":""L69bIN"",""original_url"":""https://opswise.net/calm/signal/1760""}"
1761,1761,178,created,2025-04-24 21:23:55,"{""short_code"":""Th9NUc"",""original_url"":""https://relay.cloud/navy/network/1761""}"
1762,1762,96,created,2025-06-28 07:43:27,"{""short_code"":""jzEmHd"",""original_url"":""https://hackstack.io/forest/journey/1762""}"
1763,1763,104,created,2025-11-28 17:29:07,"{""short_code"":""1EGihh"",""original_url"":""https://example.com/quiet/yard/1763""}"
1764,1764,4,created,2025-03-29 07:45:54,"{""short_code"":""oZMBRS"",""original_url"":""https://acme.dev/harbor/harvest/1764""}"
1765,1765,191,created,2025-12-15 23:54:21,"{""short_code"":""DRze9k"",""original_url"":""https://opswise.net/dawn/signal/1765""}"
1766,1766,293,created,2026-02-20 01:54:54,"{""short_code"":""AOOBDr"",""original_url"":""https://example.com/keen/orbit/1766""}"
1767,1767,136,created,2025-05-05 13:24:28,"{""short_code"":""8pCSR9"",""original_url"":""https://hackstack.io/vivid/field/1767""}"
1768,1768,169,created,2025-03-04 14:02:52,"{""short_code"":""fakc3P"",""original_url"":""https://opswise.net/ember/network/1768""}"
1769,1769,35,created,2025-08-07 05:55:42,"{""short_code"":""grXNfD"",""original_url"":""https://seeded.app/warm/signal/1769""}"
1770,1770,400,created,2025-04-19 09:08:55,"{""short_code"":""elhsgq"",""original_url"":""https://acme.dev/ember/lagoon/1770""}"
1771,1771,38,created,2025-12-31 12:13:32,"{""short_code"":""dzfT4z"",""original_url"":""https://acme.dev/young/canyon/1771""}"
1772,1772,394,created,2025-03-16 09:43:56,"{""short_code"":""mD7rwq"",""original_url"":""https://hackstack.io/vivid/garden/1772""}"
1773,1773,102,created,2025-10-15 17:09:18,"{""short_code"":""0U2WeN"",""original_url"":""https://seeded.app/proud/network/1773""}"
1774,1774,289,created,2025-11-05 04:23:22,"{""short_code"":""dWPpns"",""original_url"":""https://relay.cloud/young/harvest/1774""}"
1775,1775,237,created,2025-04-05 14:37:31,"{""short_code"":""9WKBMP"",""original_url"":""https://acme.dev/quiet/meadow/1775""}"
1776,1776,111,created,2025-10-30 07:48:32,"{""short_code"":""aZckHR"",""original_url"":""https://hackstack.io/rapid/harvest/1776""}"
1777,1777,216,created,2025-01-04 14:25:58,"{""short_code"":""r9LAzC"",""original_url"":""https://acme.dev/brisk/orbit/1777""}"
1778,1778,392,created,2025-08-17 01:01:02,"{""short_code"":""rVmHMK"",""original_url"":""https://hackstack.io/brisk/delta/1778""}"
1779,1779,342,created,2025-02-01 02:27:04,"{""short_code"":""yDA9ig"",""original_url"":""https://hackstack.io/harbor/signal/1779""}"
1780,1780,369,created,2025-01-29 04:02:55,"{""short_code"":""srKqNw"",""original_url"":""https://seeded.app/mellow/journey/1780""}"
1781,1781,12,created,2025-04-03 14:03:10,"{""short_code"":""KCaZO5"",""original_url"":""https://seeded.app/forest/meadow/1781""}"
1782,1782,202,created,2025-05-08 05:02:13,"{""short_code"":""g6srvn"",""original_url"":""https://relay.cloud/quiet/valley/1782""}"
1783,1783,399,created,2025-08-27 20:08:17,"{""short_code"":""tswaJb"",""original_url"":""https://opswise.net/proud/kernel/1783""}"
1784,1784,247,created,2025-04-18 08:03:58,"{""short_code"":""ACtEoc"",""original_url"":""https://acme.dev/rapid/zenith/1784""}"
1785,1785,188,created,2025-05-21 05:14:07,"{""short_code"":""j8OfEO"",""original_url"":""https://relay.cloud/navy/network/1785""}"
1786,1786,82,created,2025-08-29 16:43:04,"{""short_code"":""dTJqOe"",""original_url"":""https://opswise.net/rapid/river/1786""}"
1787,1787,133,created,2025-03-11 06:11:49,"{""short_code"":""CRaatf"",""original_url"":""https://acme.dev/proud/network/1787""}"
1788,1788,346,created,2025-08-08 04:27:22,"{""short_code"":""a4Qxrk"",""original_url"":""https://opswise.net/opal/beacon/1788""}"
1789,1789,156,created,2025-03-02 10:06:13,"{""short_code"":""y3Eu5B"",""original_url"":""https://hackstack.io/quiet/harvest/1789""}"
1790,1790,152,created,2025-09-13 16:28:45,"{""short_code"":""RSzGpw"",""original_url"":""https://hackstack.io/navy/garden/1790""}"
1791,1791,149,created,2025-09-07 18:32:11,"{""short_code"":""JTljhc"",""original_url"":""https://relay.cloud/dawn/pioneer/1791""}"
1792,1792,276,created,2025-07-17 17:46:11,"{""short_code"":""dYhF2A"",""original_url"":""https://seeded.app/lively/harvest/1792""}"
1793,1793,9,created,2025-03-26 05:50:08,"{""short_code"":""0Ejkq9"",""original_url"":""https://acme.dev/ivory/island/1793""}"
1794,1794,50,created,2025-12-30 20:46:38,"{""short_code"":""y1VDhG"",""original_url"":""https://seeded.app/quiet/lagoon/1794""}"
1795,1795,321,created,2025-10-09 23:56:37,"{""short_code"":""Ties8Z"",""original_url"":""https://example.com/vivid/engine/1795""}"
1796,1796,156,created,2025-06-22 03:16:47,"{""short_code"":""GEPJ1c"",""original_url"":""https://example.com/warm/river/1796""}"
1797,1797,173,created,2026-01-23 11:40:15,"{""short_code"":""SvclN2"",""original_url"":""https://hackstack.io/young/network/1797""}"
1798,1798,228,created,2025-01-21 08:23:17,"{""short_code"":""eCsZBT"",""original_url"":""https://example.com/warm/window/1798""}"
1799,1799,55,created,2025-03-31 02:22:47,"{""short_code"":""Jrcfz7"",""original_url"":""https://relay.cloud/navy/signal/1799""}"
1800,1800,182,created,2026-02-10 19:08:08,"{""short_code"":""67ZI1X"",""original_url"":""https://example.com/ember/garden/1800""}"
1801,1801,205,created,2026-01-09 22:02:49,"{""short_code"":""FTDMAs"",""original_url"":""https://acme.dev/mellow/trail/1801""}"
1802,1802,248,created,2025-06-28 00:50:31,"{""short_code"":""BjtuZe"",""original_url"":""https://hackstack.io/ivory/lagoon/1802""}"
1803,1803,237,created,2025-01-26 21:48:17,"{""short_code"":""AubUWG"",""original_url"":""https://opswise.net/cobalt/signal/1803""}"
1804,1804,4,created,2025-08-27 12:31:07,"{""short_code"":""Dpe6rW"",""original_url"":""https://example.com/opal/trail/1804""}"
1805,1805,345,created,2026-02-18 00:33:10,"{""short_code"":""Qm3J6e"",""original_url"":""https://seeded.app/quiet/field/1805""}"
1806,1806,253,created,2025-09-11 21:14:08,"{""short_code"":""2QyaZx"",""original_url"":""https://relay.cloud/young/meadow/1806""}"
1807,1807,33,created,2025-09-17 13:45:44,"{""short_code"":""LCopFz"",""original_url"":""https://opswise.net/ivory/orbit/1807""}"
1808,1808,136,created,2025-09-03 05:15:16,"{""short_code"":""ov1cO3"",""original_url"":""https://hackstack.io/gold/river/1808""}"
1809,1809,287,created,2025-09-10 02:34:31,"{""short_code"":""GXOQWN"",""original_url"":""https://example.com/gold/journey/1809""}"
1810,1810,397,created,2025-05-26 04:10:35,"{""short_code"":""jsfVn2"",""original_url"":""https://seeded.app/warm/meadow/1810""}"
1811,1811,372,created,2026-01-04 21:33:03,"{""short_code"":""ULkyVy"",""original_url"":""https://seeded.app/ivory/pioneer/1811""}"
1812,1812,331,created,2025-03-19 23:50:01,"{""short_code"":""SHV7WI"",""original_url"":""https://opswise.net/amber/signal/1812""}"
1813,1813,297,created,2025-01-15 16:57:18,"{""short_code"":""2F5EtF"",""original_url"":""https://acme.dev/jade/engine/1813""}"
1814,1814,147,created,2025-06-05 22:30:05,"{""short_code"":""M9b986"",""original_url"":""https://seeded.app/warm/anchor/1814""}"
1815,1815,6,created,2025-03-09 02:11:44,"{""short_code"":""N56LYO"",""original_url"":""https://acme.dev/gold/network/1815""}"
1816,1816,353,created,2025-05-12 14:05:41,"{""short_code"":""y5K3BA"",""original_url"":""https://hackstack.io/jade/orbit/1816""}"
1817,1817,212,created,2025-01-22 08:21:07,"{""short_code"":""qInaP9"",""original_url"":""https://example.com/quiet/field/1817""}"
1818,1818,398,created,2025-06-06 02:45:22,"{""short_code"":""rPpUh6"",""original_url"":""https://relay.cloud/young/window/1818""}"
1819,1819,47,created,2025-08-29 13:03:37,"{""short_code"":""Cw0fnP"",""original_url"":""https://opswise.net/mellow/pioneer/1819""}"
1820,1820,31,created,2025-08-02 17:02:34,"{""short_code"":""6qX9Oc"",""original_url"":""https://acme.dev/brisk/beacon/1820""}"
1821,1821,138,created,2025-07-14 00:37:54,"{""short_code"":""QvMJIf"",""original_url"":""https://seeded.app/young/beacon/1821""}"
1822,1822,350,created,2025-05-12 12:43:40,"{""short_code"":""cU9qD6"",""original_url"":""https://opswise.net/amber/meadow/1822""}"
1823,1823,276,created,2025-06-28 19:34:50,"{""short_code"":""W0MZsM"",""original_url"":""https://example.com/ember/window/1823""}"
1824,1824,154,created,2025-10-21 17:26:10,"{""short_code"":""fLDCbH"",""original_url"":""https://hackstack.io/warm/network/1824""}"
1825,1825,220,created,2025-04-26 22:12:24,"{""short_code"":""1ijiNx"",""original_url"":""https://relay.cloud/calm/valley/1825""}"
1826,1826,130,created,2025-03-30 08:28:45,"{""short_code"":""nQhbzU"",""original_url"":""https://seeded.app/brisk/kernel/1826""}"
1827,1827,390,created,2025-01-18 17:25:27,"{""short_code"":""ph39o0"",""original_url"":""https://example.com/keen/network/1827""}"
1828,1828,124,created,2025-07-11 21:17:44,"{""short_code"":""2CTam8"",""original_url"":""https://opswise.net/vivid/anchor/1828""}"
